state,state_name,county,Gaussian_Mixture_label,Affinity_Propagation_label,Agglomerative_Clustering_label,KMeans_label
SD,South Dakota,Codington,2,47,0,2
SD,South Dakota,Jones,0,0,1,0
SD,South Dakota,Clark,0,15,1,0
SD,South Dakota,Jerauld,1,104,2,1
SD,South Dakota,Miner,2,103,0,2
AK,Alaska,Kenai Peninsula,1,84,2,1
CA,California,Santa Clara,0,41,1,0
CO,Colorado,Grand,2,106,0,0
CO,Colorado,San Miguel,2,55,0,2
CO,Colorado,Routt,0,37,1,0
CO,Colorado,Jefferson,2,6,0,2
CO,Colorado,Park,0,91,1,0
HI,Hawaii,Kauai,0,43,1,0
IA,Iowa,Guthrie,1,66,2,1
IA,Iowa,Page,0,107,1,0
IA,Iowa,Boone,0,91,1,0
IA,Iowa,Wright,0,43,1,0
IA,Iowa,Allamakee,0,108,2,0
IA,Iowa,Jefferson,1,29,2,1
IA,Iowa,Linn,2,24,0,2
IA,Iowa,Carroll,0,15,1,0
IA,Iowa,Poweshiek,1,16,2,1
IA,Iowa,Fremont,2,103,0,2
IA,Iowa,Dubuque,0,117,2,0
IA,Iowa,Harrison,2,23,0,2
IA,Iowa,Louisa,0,105,1,2
IA,Iowa,Winnebago,1,25,2,1
IA,Iowa,Adams,2,23,0,2
IA,Iowa,Hamilton,2,24,0,2
IA,Iowa,Jasper,0,54,1,0
IA,Iowa,Keokuk,0,45,1,0
IA,Iowa,Jackson,2,63,0,2
IA,Iowa,Cherokee,2,91,1,0
IA,Iowa,Shelby,2,37,1,0
IA,Iowa,Clayton,2,24,0,2
IA,Iowa,Emmet,0,49,1,0
KS,Kansas,Edwards,0,85,1,0
KS,Kansas,Chase,1,101,2,1
KS,Kansas,Meade,1,42,2,1
KS,Kansas,Phillips,1,52,1,0
KS,Kansas,Stevens,0,88,1,0
KS,Kansas,Sumner,2,77,0,0
KS,Kansas,Marion,1,36,2,1
KS,Kansas,Pawnee,0,51,2,0
KS,Kansas,Hodgeman,1,25,2,1
KS,Kansas,Morris,2,103,0,2
KS,Kansas,Kearny,0,100,1,1
KS,Kansas,Dickinson,2,2,0,2
KS,Kansas,Jackson,2,102,0,2
KS,Kansas,Greeley,1,5,1,0
KS,Kansas,Osage,1,20,2,1
KS,Kansas,Scott,0,33,1,0
KS,Kansas,Butler,1,64,2,0
KS,Kansas,Graham,1,86,2,1
MN,Minnesota,Koochiching,2,48,0,2
MN,Minnesota,Norman,1,66,2,1
MN,Minnesota,Morrison,2,55,0,2
MN,Minnesota,Nobles,0,43,1,0
MN,Minnesota,Cottonwood,2,118,0,2
MN,Minnesota,Faribault,0,40,1,0
MN,Minnesota,Todd,0,105,1,2
MN,Minnesota,Becker,0,93,1,0
MN,Minnesota,Freeborn,0,3,1,0
MN,Minnesota,Mower,2,59,0,2
MN,Minnesota,Pipestone,2,58,0,2
MN,Minnesota,Chippewa,0,85,1,0
MN,Minnesota,Winona,1,72,2,1
MN,Minnesota,Lake,2,63,0,0
MN,Minnesota,Ramsey,1,101,2,1
MN,Minnesota,Benton,1,68,2,1
MN,Minnesota,Hubbard,1,101,2,0
MN,Minnesota,Aitkin,0,83,0,0
MT,Montana,Daniels,1,114,2,1
MT,Montana,Gallatin,0,0,1,0
MT,Montana,Fallon,1,25,2,1
ND,North Dakota,Eddy,0,11,1,0
NE,Nebraska,Pawnee,2,14,0,2
NE,Nebraska,Keith,1,29,2,1
NE,Nebraska,Greeley,0,8,2,0
NE,Nebraska,Wheeler,0,7,2,1
NE,Nebraska,Burt,1,95,1,1
NE,Nebraska,Kimball,0,11,2,0
NE,Nebraska,Douglas,1,68,2,1
NE,Nebraska,Jefferson,1,92,1,0
NE,Nebraska,Dodge,1,38,1,0
NE,Nebraska,Knox,1,79,2,1
NE,Nebraska,Dawes,0,85,1,0
NE,Nebraska,Lincoln,2,106,0,0
NE,Nebraska,Dundy,1,4,2,1
NE,Nebraska,Morrill,0,26,1,0
NE,Nebraska,Stanton,1,34,2,1
NE,Nebraska,Garfield,2,14,0,2
NY,New York,Nassau,0,83,1,0
SD,South Dakota,Tripp,1,36,2,1
TX,Texas,Sutton,1,5,2,0
TX,Texas,Kendall,0,108,1,0
TX,Texas,Wilson,0,45,1,0
TX,Texas,Crane,0,31,2,1
TX,Texas,Guadalupe,0,19,1,0
TX,Texas,Midland,1,27,2,0
TX,Texas,Wise,2,19,0,2
TX,Texas,Crockett,1,116,2,1
TX,Texas,Galveston,1,76,2,1
TX,Texas,Austin,0,49,1,0
TX,Texas,Chambers,0,33,1,0
TX,Texas,Garza,0,40,1,0
TX,Texas,Andrews,0,27,1,0
TX,Texas,Montgomery,0,33,1,0
TX,Texas,Parker,2,13,0,2
TX,Texas,Mason,1,66,2,1
TX,Texas,Bandera,0,100,1,1
TX,Texas,Ellis,2,102,0,2
TX,Texas,Archer,1,1,1,1
TX,Texas,Lipscomb,0,59,0,2
TX,Texas,Mitchell,0,70,1,0
TX,Texas,Blanco,2,6,0,2
TX,Texas,Comal,0,0,1,0
UT,Utah,Morgan,1,35,2,1
VA,Virginia,York,2,105,0,2
VA,Virginia,Chesterfield,0,0,1,0
VA,Virginia,Goochland,0,77,0,0
VA,Virginia,New Kent,0,38,1,0
VA,Virginia,King George,0,11,2,1
VA,Virginia,Hanover,0,43,1,0
VA,Virginia,Alexandria City,2,63,0,0
VA,Virginia,Poquoson City,2,59,0,2
WI,Wisconsin,Waukesha,2,94,0,2
WI,Wisconsin,Ozaukee,1,31,1,0
WY,Wyoming,Sublette,1,9,2,1
AZ,Arizona,Maricopa,1,76,2,1
CA,California,Napa,0,91,1,0
CA,California,El Dorado,0,85,1,0
CO,Colorado,Huerfano,1,68,2,1
CO,Colorado,Denver,2,48,0,2
CO,Colorado,Phillips,0,77,1,0
CO,Colorado,San Juan,0,11,1,0
CT,Connecticut,Hartford,0,70,1,0
CT,Connecticut,Middlesex,0,39,1,0
GA,Georgia,Cobb,0,3,1,0
GA,Georgia,Cherokee,0,96,1,1
GA,Georgia,Columbia,2,73,0,0
GA,Georgia,Oconee,0,108,2,0
IA,Iowa,Davis,2,105,1,2
IA,Iowa,Decatur,0,18,1,0
IA,Iowa,Wapello,2,103,0,2
ID,Idaho,Bonneville,0,0,1,0
ID,Idaho,Jefferson,2,37,1,0
ID,Idaho,Clearwater,0,100,1,1
IL,Illinois,Henry,1,1,2,1
IL,Illinois,Marshall,2,67,0,2
IL,Illinois,Douglas,0,18,1,0
IL,Illinois,Madison,1,34,2,1
IL,Illinois,Bureau,2,67,0,2
IL,Illinois,Boone,0,31,2,1
IL,Illinois,Crawford,0,52,1,0
IL,Illinois,Lee,2,15,1,1
IL,Illinois,LaSalle,0,11,2,0
IL,Illinois,Carroll,0,38,1,0
IL,Illinois,De Witt,2,105,1,2
IL,Illinois,Calhoun,0,38,1,0
IL,Illinois,Will,2,22,0,2
IL,Illinois,Ford,1,79,2,1
IL,Illinois,Cook,0,88,1,0
IL,Illinois,Livingston,1,116,2,1
IL,Illinois,Schuyler,0,27,1,0
IL,Illinois,Whiteside,2,28,0,2
IL,Illinois,Clark,2,103,0,2
IN,Indiana,Hendricks,1,35,2,1
IN,Indiana,Boone,2,2,0,2
KS,Kansas,Lyon,0,92,1,0
KY,Kentucky,Oldham,1,79,2,1
MA,Massachusetts,Middlesex,0,43,1,0
MD,Maryland,Talbot,0,11,1,0
MD,Maryland,Queen Anne's,1,116,2,1
MI,Michigan,Lapeer,0,84,2,1
MI,Michigan,Kent,0,10,0,0
MI,Michigan,Washtenaw,1,4,2,1
MI,Michigan,Ottawa,2,22,1,2
MI,Michigan,Midland,1,39,1,0
MO,Missouri,Platte,0,84,2,1
MO,Missouri,Clay,1,96,1,1
MO,Missouri,Osage,0,15,1,0
MO,Missouri,DeKalb,1,5,2,0
MS,Mississippi,DeSoto,0,92,2,1
MS,Mississippi,Madison,2,61,0,2
MT,Montana,Deer Lodge,2,6,0,2
MT,Montana,Wheatland,0,88,1,0
MT,Montana,Treasure,0,41,1,0
MT,Montana,Prairie,2,55,0,2
MT,Montana,Teton,2,38,1,0
MT,Montana,Ravalli,1,46,2,1
NC,North Carolina,Mecklenburg,2,28,0,2
NH,New Hampshire,Rockingham,2,48,0,2
NH,New Hampshire,Carroll,1,114,2,1
NH,New Hampshire,Belknap,2,23,0,2
NJ,New Jersey,Burlington,0,98,1,0
NJ,New Jersey,Warren,2,52,1,0
NJ,New Jersey,Cape May,1,5,2,1
NM,New Mexico,Eddy,2,109,0,2
NM,New Mexico,Lea,0,91,1,0
NM,New Mexico,Union,0,60,2,1
NV,Nevada,Storey,0,88,1,1
NY,New York,Tioga,0,100,1,1
NY,New York,Ulster,2,65,0,2
NY,New York,Albany,2,102,0,2
NY,New York,Wyoming,1,29,2,1
NY,New York,Rensselaer,2,71,0,0
NY,New York,Essex,0,39,1,0
PA,Pennsylvania,Chester,1,34,2,1
SC,South Carolina,Beaufort,0,19,1,0
TX,Texas,Camp,1,17,2,1
TX,Texas,Jim Hogg,1,49,1,0
TX,Texas,Runnels,0,84,2,1
TX,Texas,Hale,1,16,2,1
TX,Texas,Henderson,0,112,2,1
TX,Texas,Swisher,0,30,1,0
TX,Texas,Titus,1,86,2,1
TX,Texas,Comanche,1,115,2,1
TX,Texas,Trinity,1,112,2,1
TX,Texas,Kleberg,0,98,1,0
TX,Texas,Sabine,1,31,1,0
TX,Texas,Bowie,1,1,2,1
TX,Texas,Jim Wells,1,34,2,1
TX,Texas,Dimmit,2,14,0,2
TX,Texas,Navarro,1,34,2,1
TX,Texas,Coleman,1,100,2,1
TX,Texas,Erath,2,23,0,2
TX,Texas,Houston,0,33,1,0
TX,Texas,Castro,1,62,1,0
TX,Texas,Caldwell,2,53,0,2
TX,Texas,Cottle,1,36,2,1
TX,Texas,Floyd,1,114,2,1
TX,Texas,Red River,1,36,2,1
TX,Texas,Gonzales,0,70,1,0
TX,Texas,Waller,2,44,0,2
TX,Texas,Deaf Smith,1,39,1,0
TX,Texas,Eastland,1,39,1,0
TX,Texas,Angelina,0,31,2,1
TX,Texas,Hill,2,99,1,0
TX,Texas,Motley,2,22,0,0
TX,Texas,Crosby,1,32,2,1
TX,Texas,Collingsworth,0,33,1,0
TX,Texas,Frio,1,114,2,1
TX,Texas,Potter,2,75,0,2
TX,Texas,Marion,0,26,1,0
UT,Utah,Cache,0,92,1,0
UT,Utah,Sanpete,2,118,0,2
UT,Utah,Uintah,1,104,2,0
UT,Utah,Carbon,0,0,1,0
UT,Utah,Juab,1,104,2,1
UT,Utah,Wayne,0,70,0,0
UT,Utah,Millard,1,82,2,1
UT,Utah,Washington,2,102,0,2
UT,Utah,Sevier,2,55,0,2
UT,Utah,Duchesne,2,14,0,2
UT,Utah,Emery,1,79,2,1
UT,Utah,Rich,1,100,2,1
VA,Virginia,Franklin,0,30,1,0
VA,Virginia,Newport News City,2,22,0,2
VA,Virginia,King and Queen,0,92,1,0
VA,Virginia,Highland,2,81,0,2
VA,Virginia,Surry,2,67,0,2
VA,Virginia,Hampton City,2,93,1,0
VA,Virginia,Alleghany,1,79,2,1
VA,Virginia,Madison,0,31,1,0
VA,Virginia,Bath,0,85,0,0
VA,Virginia,Dinwiddie,0,70,1,0
VA,Virginia,Norfolk City,0,17,2,1
VA,Virginia,Lancaster,1,35,2,1
VT,Vermont,Grand Isle,2,50,1,2
VT,Vermont,Lamoille,0,31,2,1
VT,Vermont,Rutland,1,82,2,1
WA,Washington,Kitsap,0,78,1,0
WA,Washington,San Juan,1,51,1,0
WI,Wisconsin,Juneau,0,10,0,2
WI,Wisconsin,Barron,0,31,2,1
WI,Wisconsin,Marinette,0,10,0,2
WI,Wisconsin,Brown,0,33,1,0
WI,Wisconsin,Lincoln,1,46,2,1
WI,Wisconsin,Eau Claire,0,85,1,2
WI,Wisconsin,Pepin,0,53,0,0
WI,Wisconsin,Crawford,0,26,1,0
WI,Wisconsin,Dodge,2,19,1,0
WI,Wisconsin,Grant,2,71,0,0
WI,Wisconsin,Chippewa,0,0,1,0
WI,Wisconsin,Buffalo,1,46,2,1
WI,Wisconsin,Marquette,1,79,2,1
WI,Wisconsin,Waushara,1,1,2,1
WI,Wisconsin,Waupaca,0,11,1,0
WY,Wyoming,Goshen,0,39,1,0
AR,Arkansas,Lonoke,2,99,1,1
AR,Arkansas,Benton,2,81,0,2
AZ,Arizona,Yuma,1,34,2,1
AZ,Arizona,Cochise,2,23,0,2
CA,California,Plumas,2,55,0,2
FL,Florida,Pasco,0,107,1,0
FL,Florida,Santa Rosa,2,91,1,0
FL,Florida,Liberty,0,33,1,0
FL,Florida,Leon,0,15,1,1
FL,Florida,Manatee,1,35,2,1
FL,Florida,Miami-Dade,1,16,2,1
FL,Florida,Bradford,1,76,2,1
FL,Florida,Baker,0,42,2,1
FL,Florida,Alachua,2,106,0,0
FL,Florida,Franklin,0,3,1,0
FL,Florida,Indian River,1,36,2,1
GA,Georgia,Habersham,0,0,1,0
GA,Georgia,Haralson,0,85,1,0
GA,Georgia,DeKalb,1,86,1,1
GA,Georgia,Douglas,0,93,1,0
GA,Georgia,Newton,0,62,1,0
GA,Georgia,Glascock,1,7,2,1
GA,Georgia,Pierce,0,54,1,0
GA,Georgia,Gilmer,2,81,0,2
GA,Georgia,Putnam,0,62,1,0
GA,Georgia,Walker,2,21,0,2
GA,Georgia,Crawford,1,20,2,0
GA,Georgia,White,1,25,2,1
GA,Georgia,Liberty,2,13,0,2
GA,Georgia,Madison,2,22,0,2
ID,Idaho,Washington,1,104,2,1
ID,Idaho,Lincoln,2,22,0,0
ID,Idaho,Gooding,2,50,1,2
ID,Idaho,Canyon,0,52,1,0
IL,Illinois,Hardin,1,112,2,1
IL,Illinois,Saline,2,71,0,0
IL,Illinois,McDonough,0,3,1,0
IN,Indiana,Clay,2,106,0,0
IN,Indiana,Montgomery,1,79,2,1
IN,Indiana,Pike,0,108,2,0
IN,Indiana,Decatur,2,6,0,2
IN,Indiana,Daviess,1,7,2,1
IN,Indiana,Harrison,0,85,1,0
IN,Indiana,Brown,1,84,2,1
IN,Indiana,DeKalb,2,50,1,2
IN,Indiana,Union,2,47,0,2
IN,Indiana,Jennings,2,22,0,2
IN,Indiana,Morgan,2,50,1,2
IN,Indiana,Elkhart,1,115,2,1
IN,Indiana,Marshall,1,66,2,1
IN,Indiana,LaPorte,2,80,0,2
IN,Indiana,Clinton,0,105,0,2
IN,Indiana,Shelby,2,94,0,2
IN,Indiana,Greene,2,55,0,2
IN,Indiana,Franklin,0,62,1,1
IN,Indiana,Wabash,0,85,1,0
KY,Kentucky,Trimble,0,95,2,1
KY,Kentucky,Pendleton,2,22,0,0
KY,Kentucky,Franklin,0,93,1,0
KY,Kentucky,Fayette,1,104,2,1
KY,Kentucky,Hancock,1,36,2,1
KY,Kentucky,Marshall,2,103,0,2
LA,Louisiana,Vermilion,1,36,2,1
LA,Louisiana,Livingston,0,113,1,0
LA,Louisiana,Caddo,0,82,2,1
LA,Louisiana,West Baton Rouge,0,42,2,1
LA,Louisiana,Allen,1,4,2,1
LA,Louisiana,West Feliciana,1,108,2,1
LA,Louisiana,St. John the Baptist,0,27,1,0
LA,Louisiana,Grant,1,16,2,1
LA,Louisiana,St. James,0,37,1,0
LA,Louisiana,Lafourche,2,63,0,0
LA,Louisiana,St. Bernard,0,92,1,0
MA,Massachusetts,Hampshire,0,8,2,0
MA,Massachusetts,Dukes,2,53,1,0
MD,Maryland,Baltimore City,0,46,1,1
MD,Maryland,Wicomico,2,44,0,2
MD,Maryland,Allegany,1,29,2,1
ME,Maine,Franklin,1,17,2,1
ME,Maine,Androscoggin,0,54,1,0
MI,Michigan,Gladwin,0,85,1,0
MI,Michigan,Wexford,2,118,0,2
MI,Michigan,Ogemaw,0,38,1,0
MI,Michigan,Houghton,0,38,1,0
MI,Michigan,Cheboygan,1,79,2,1
MI,Michigan,Oceana,0,85,1,2
MI,Michigan,Arenac,1,68,2,1
MI,Michigan,Iosco,1,95,2,1
MI,Michigan,Gogebic,1,96,1,1
MI,Michigan,Newaygo,0,51,1,0
MI,Michigan,Kalkaska,0,37,1,0
MI,Michigan,Saginaw,2,119,0,0
MI,Michigan,Montcalm,0,3,1,0
MI,Michigan,Genesee,0,108,1,1
MI,Michigan,Luce,2,94,0,2
MO,Missouri,Linn,1,52,2,0
MO,Missouri,Macon,2,23,0,2
MO,Missouri,Audrain,2,2,0,2
MO,Missouri,Gentry,2,55,0,2
MO,Missouri,Shelby,0,49,1,0
MO,Missouri,Marion,2,55,0,2
MO,Missouri,Phelps,0,85,1,0
MO,Missouri,Bollinger,1,68,2,1
MO,Missouri,Stone,2,65,0,2
MO,Missouri,Howard,2,94,0,2
MO,Missouri,St. Francois,1,66,2,1
MO,Missouri,Newton,0,100,1,1
MO,Missouri,Webster,0,42,2,1
MO,Missouri,Scotland,1,16,2,1
MO,Missouri,Daviess,0,111,1,0
MO,Missouri,Sullivan,1,82,2,1
MS,Mississippi,Lee,1,36,2,1
MS,Mississippi,Pearl River,0,19,2,0
MS,Mississippi,Lafayette,2,61,0,2
MS,Mississippi,Lawrence,1,36,2,1
MS,Mississippi,Tishomingo,2,2,0,2
MS,Mississippi,Webster,0,62,1,0
MS,Mississippi,Itawamba,0,43,1,0
MS,Mississippi,Harrison,1,68,2,1
MS,Mississippi,Franklin,1,62,1,0
MS,Mississippi,Monroe,0,19,1,0
NC,North Carolina,Surry,0,0,1,0
NC,North Carolina,Perquimans,1,32,2,1
NC,North Carolina,Cherokee,0,100,1,1
NC,North Carolina,Franklin,2,67,0,2
NC,North Carolina,Wayne,0,38,1,0
NC,North Carolina,Burke,2,14,0,2
NC,North Carolina,Cleveland,0,16,2,1
NC,North Carolina,Caswell,1,41,1,0
NC,North Carolina,Ashe,0,99,1,0
NC,North Carolina,Alleghany,1,104,2,1
NC,North Carolina,Rowan,1,7,2,1
NC,North Carolina,Tyrrell,0,40,1,0
NC,North Carolina,McDowell,2,80,0,2
NC,North Carolina,Rockingham,1,84,2,1
NC,North Carolina,Greene,2,55,0,2
NC,North Carolina,Wilkes,1,42,1,1
NC,North Carolina,Yadkin,2,109,0,2
NC,North Carolina,Gaston,1,101,2,1
NC,North Carolina,Jones,0,11,2,1
NE,Nebraska,Thurston,2,21,0,2
NJ,New Jersey,Cumberland,0,39,1,0
NM,New Mexico,Taos,2,43,0,0
NM,New Mexico,Otero,0,31,2,1
NV,Nevada,Carson City,1,7,2,1
NY,New York,Kings,2,15,1,0
OH,Ohio,Portage,0,88,1,1
OH,Ohio,Tuscarawas,0,42,2,1
OH,Ohio,Lorain,0,31,1,0
OH,Ohio,Miami,0,85,1,0
OH,Ohio,Seneca,1,115,2,1
OH,Ohio,Wayne,1,1,2,1
OH,Ohio,Auglaize,0,22,0,0
OH,Ohio,Allen,2,99,1,0
OH,Ohio,Wood,2,58,0,2
OH,Ohio,Huron,1,66,2,1
OH,Ohio,Shelby,0,31,1,0
OH,Ohio,Richland,0,15,1,0
OH,Ohio,Paulding,2,94,0,2
OH,Ohio,Licking,0,39,1,0
OH,Ohio,Clermont,0,33,1,0
OH,Ohio,Van Wert,0,113,1,0
OH,Ohio,Henry,2,11,1,0
OH,Ohio,Knox,2,40,0,2
OK,Oklahoma,Alfalfa,0,15,1,1
OK,Oklahoma,McClain,0,78,1,0
OK,Oklahoma,Rogers,0,0,1,0
OK,Oklahoma,Texas,0,83,1,0
OK,Oklahoma,Major,2,98,0,0
OK,Oklahoma,Woods,2,102,0,2
OK,Oklahoma,Beaver,2,77,0,0
OK,Oklahoma,Greer,0,108,2,1
OK,Oklahoma,Woodward,2,81,0,2
OR,Oregon,Lane,0,60,2,1
OR,Oregon,Polk,1,42,2,1
OR,Oregon,Wheeler,0,30,1,0
OR,Oregon,Curry,0,110,1,0
OR,Oregon,Wallowa,0,117,2,1
PA,Pennsylvania,Beaver,1,66,2,1
PA,Pennsylvania,Northampton,0,20,2,1
PA,Pennsylvania,Huntingdon,1,25,2,1
PA,Pennsylvania,Greene,0,40,1,0
PA,Pennsylvania,Lehigh,2,40,1,2
PA,Pennsylvania,Bedford,1,20,2,1
PA,Pennsylvania,Lycoming,1,42,2,1
PA,Pennsylvania,Centre,0,33,1,0
PA,Pennsylvania,Monroe,1,25,2,1
PA,Pennsylvania,Snyder,2,43,1,0
PA,Pennsylvania,Warren,2,67,0,2
PA,Pennsylvania,Forest,0,41,1,0
PA,Pennsylvania,York,2,73,0,0
PA,Pennsylvania,Armstrong,0,60,2,1
PA,Pennsylvania,Berks,0,92,1,0
PA,Pennsylvania,Susquehanna,0,83,1,0
PA,Pennsylvania,Westmoreland,1,76,2,1
SC,South Carolina,Richland,0,43,1,0
SC,South Carolina,Kershaw,2,44,1,2
SC,South Carolina,Florence,2,102,0,2
SC,South Carolina,Charleston,2,109,0,2
SC,South Carolina,Lexington,0,37,1,0
SC,South Carolina,Berkeley,1,116,2,1
SC,South Carolina,Anderson,1,42,2,1
SC,South Carolina,Lancaster,2,70,0,0
SD,South Dakota,Dewey,2,69,1,2
TX,Texas,Brooks,2,75,0,2
TX,Texas,Maverick,1,35,2,1
TX,Texas,Zavala,1,42,2,1
UT,Utah,Piute,2,94,0,2
VA,Virginia,Martinsville City,2,67,0,2
VA,Virginia,Harrisonburg City,0,70,1,0
VT,Vermont,Essex,0,85,1,0
WA,Washington,Grays Harbor,0,78,0,0
WA,Washington,Yakima,1,101,2,1
WA,Washington,Whitman,0,46,2,1
WA,Washington,Cowlitz,2,40,1,2
WA,Washington,Pacific,2,48,0,2
WI,Wisconsin,Ashland,0,30,1,0
AK,Alaska,Bethel,2,44,1,2
AK,Alaska,Nome,2,24,0,2
AL,Alabama,Elmore,0,85,1,0
AL,Alabama,St. Clair,2,50,1,2
AL,Alabama,Madison,1,76,2,1
AL,Alabama,Autauga,0,43,1,0
AR,Arkansas,Montgomery,0,88,1,1
AR,Arkansas,Sebastian,2,6,0,2
AR,Arkansas,Garland,1,115,2,1
AR,Arkansas,Union,2,45,0,0
AR,Arkansas,Miller,2,28,0,2
AR,Arkansas,Crawford,2,98,1,0
AR,Arkansas,Craighead,0,62,1,1
AR,Arkansas,Scott,0,38,1,0
AR,Arkansas,Prairie,2,98,1,0
AR,Arkansas,Independence,2,106,1,2
AR,Arkansas,Dallas,1,79,2,1
AR,Arkansas,Boone,0,77,1,0
AR,Arkansas,Izard,1,31,2,1
FL,Florida,Levy,0,31,1,0
FL,Florida,Holmes,0,31,2,1
FL,Florida,Calhoun,0,88,1,1
FL,Florida,Putnam,1,68,2,1
FL,Florida,Suwannee,0,43,1,0
GA,Georgia,Spalding,2,22,0,0
GA,Georgia,Taylor,1,29,2,1
GA,Georgia,Toombs,0,52,1,0
GA,Georgia,Talbot,2,107,2,0
GA,Georgia,Laurens,1,4,2,1
GA,Georgia,Warren,1,76,2,1
GA,Georgia,Telfair,0,113,1,0
GA,Georgia,Bulloch,0,38,1,0
GA,Georgia,Wilkes,0,41,1,0
GA,Georgia,Baldwin,0,117,2,0
GA,Georgia,Macon,0,54,1,0
IN,Indiana,Delaware,2,80,0,2
IN,Indiana,Fayette,2,61,0,2
KY,Kentucky,Muhlenberg,2,55,0,2
KY,Kentucky,Christian,0,33,1,0
KY,Kentucky,Adair,1,51,1,0
KY,Kentucky,Fleming,2,92,1,0
KY,Kentucky,Carter,1,52,1,0
KY,Kentucky,Barren,0,43,1,0
KY,Kentucky,Madison,2,94,0,2
KY,Kentucky,Taylor,2,14,0,2
KY,Kentucky,Rowan,0,15,2,1
KY,Kentucky,Todd,1,66,2,1
LA,Louisiana,Jackson,2,23,0,2
LA,Louisiana,Rapides,1,16,2,1
LA,Louisiana,Webster,0,88,1,1
LA,Louisiana,Tangipahoa,0,85,0,0
LA,Louisiana,Winn,2,55,0,2
LA,Louisiana,Richland,2,59,0,2
LA,Louisiana,Lincoln,2,57,0,2
LA,Louisiana,Franklin,2,2,0,2
LA,Louisiana,De Soto,1,91,1,0
LA,Louisiana,Red River,2,14,0,2
MI,Michigan,Lake,1,4,2,1
MO,Missouri,Ripley,2,43,0,0
MO,Missouri,Oregon,1,8,2,1
MO,Missouri,Cedar,2,19,0,0
MO,Missouri,McDonald,1,16,2,1
MS,Mississippi,Neshoba,0,43,1,1
MS,Mississippi,Kemper,1,108,2,0
MS,Mississippi,Issaquena,0,0,1,0
MS,Mississippi,Marion,0,85,1,0
MS,Mississippi,Leake,0,93,1,0
MS,Mississippi,Adams,1,52,2,0
MT,Montana,Big Horn,0,39,1,0
NC,North Carolina,Swain,2,6,0,2
NC,North Carolina,Duplin,2,65,0,2
NC,North Carolina,Washington,2,44,1,2
NY,New York,Bronx,0,117,2,0
OH,Ohio,Hardin,1,9,2,1
OH,Ohio,Mahoning,1,9,2,1
OH,Ohio,Highland,0,34,2,1
OH,Ohio,Guernsey,2,12,0,2
OH,Ohio,Montgomery,0,45,1,0
OK,Oklahoma,Comanche,1,35,2,1
OK,Oklahoma,Garvin,2,57,0,2
OK,Oklahoma,Blaine,0,38,1,0
OK,Oklahoma,Cimarron,1,115,2,1
OK,Oklahoma,Grady,1,115,2,1
OK,Oklahoma,Pawnee,2,24,0,2
OK,Oklahoma,Murray,0,108,2,0
OK,Oklahoma,Creek,2,2,0,2
OK,Oklahoma,Cotton,0,41,1,0
OR,Oregon,Jefferson,2,6,0,2
OR,Oregon,Klamath,2,103,0,2
PA,Pennsylvania,Jefferson,2,69,1,2
SC,South Carolina,Bamberg,2,12,0,2
SC,South Carolina,Horry,0,100,1,0
SC,South Carolina,Jasper,0,15,1,1
SC,South Carolina,Clarendon,1,66,2,1
SC,South Carolina,Fairfield,0,11,1,0
SC,South Carolina,Chesterfield,0,33,1,0
SC,South Carolina,Lee,2,44,1,2
TN,Tennessee,Sumner,1,89,2,0
TN,Tennessee,Fayette,2,2,0,2
TN,Tennessee,Rutherford,2,13,0,2
WA,Washington,Ferry,1,36,2,1
WV,West Virginia,Jefferson,2,55,0,2
WV,West Virginia,Putnam,2,22,1,0
AL,Alabama,Colbert,2,6,0,2
AL,Alabama,Marshall,2,14,0,2
AL,Alabama,Choctaw,2,40,1,2
AL,Alabama,Clay,0,111,2,1
AL,Alabama,Bullock,1,5,2,0
AL,Alabama,Franklin,1,46,2,1
AL,Alabama,Geneva,1,52,1,1
AL,Alabama,Lamar,2,22,0,2
AL,Alabama,Covington,1,95,2,1
AR,Arkansas,Chicot,1,36,2,1
GA,Georgia,Taliaferro,2,47,0,2
KY,Kentucky,Floyd,1,35,2,1
KY,Kentucky,Harlan,0,88,1,1
KY,Kentucky,Owsley,0,111,1,0
KY,Kentucky,Breathitt,2,40,1,0
OK,Oklahoma,Muskogee,1,101,2,1
OK,Oklahoma,Coal,1,5,2,0
OK,Oklahoma,Choctaw,2,48,0,2
OK,Oklahoma,Seminole,2,19,1,0
PA,Pennsylvania,Philadelphia,2,73,0,0
TN,Tennessee,Obion,1,16,2,1
TN,Tennessee,Henry,0,43,1,0
TN,Tennessee,Polk,0,70,1,0
TN,Tennessee,Bedford,1,1,2,1
TN,Tennessee,White,0,3,1,0
TN,Tennessee,Johnson,1,101,2,1
TN,Tennessee,Weakley,0,76,2,1
TN,Tennessee,Bradley,0,41,1,0
TN,Tennessee,Decatur,2,73,0,2
TN,Tennessee,Houston,0,53,1,0
TN,Tennessee,Macon,0,33,1,0
TN,Tennessee,Crockett,2,109,0,2
TN,Tennessee,Grainger,2,103,0,2
TN,Tennessee,Perry,2,71,0,0
TN,Tennessee,Warren,0,31,2,0
TN,Tennessee,Van Buren,1,31,1,1
WV,West Virginia,Boone,0,27,1,0
WV,West Virginia,Mason,2,63,0,0
WV,West Virginia,Barbour,0,11,2,0
WV,West Virginia,Summers,1,42,2,1
WV,West Virginia,Gilmer,2,48,0,2
