KY,3.7,4.2,11.2,11.8,71.83048007,374.2,12.4,20.8,36.4,69.29,52.89017341,18.3,6.902300767000001,34.0,43067.0,31.0,2.0,22.7,19188.0,40.29017857,13.2,24.86390448522435
NY,3.4,3.3,10.4,17.8,50.8585539,298.6,9.6,14.3,35.6,60.99,63.85830429999999,12.9,5.775682292000001,34.0,56718.0,19.2,2.0,17.3,23699.0,29.04468413,9.1,13.06987412
KY,3.8,4.1,11.3,14.3,73.97821728,387.2,12.1,21.6,38.7,80.19,69.04831503,17.7,5.2379056760000005,14.0,52349.0,24.5,1.0,17.7,22288.0,41.2073047,10.1,34.66719396625
ID,3.7,3.8,11.1,16.0,85.62829118,345.6,11.2,19.2,31.5,39.66,57.46324821,15.0,4.336093062,34.0,44236.0,22.9,2.0,19.4,20863.0,42.08233806,8.3,7.93432053
NC,3.6,3.7,11.1,15.6,74.88696619,332.2,10.8,18.8,28.7,36.19,69.89025118,16.3,4.565294326,18.0,47296.0,20.5,1.0,20.5,19967.0,46.12604987,9.8,13.05621846
NM,3.6,4.3,11.5,13.3,99.35051455,383.6,13.0,16.1,31.2,39.21,54.40528634,18.9,6.146496815,66.0,37156.0,24.6,3.0,30.6,14203.0,63.76657825,13.2,28.207297999999998
CO,2.8,2.6,8.0,20.4,50.38506083,228.6,7.6,12.3,25.3,28.11,84.42740228,8.6,4.275972963,9.0,73077.0,13.399999999999999,1.0,6.3,33406.75,36.32961257133334,5.7,12.2285403
VA,3.1,3.3,9.4,17.1,38.24481783,305.6,9.9,17.3,36.3,56.837324218750005,50.80476420000001,16.3,4.939543215,16.0,72510.0,21.8,1.0,16.4,33406.75,42.38444052,8.6,14.47050028
TX,3.5,4.7,12.6,14.4,29.87910474,283.5,16.1,14.9,32.2,60.88,45.34469843,30.4,8.679441602,7.0,34368.0,24.9,1.0,45.5,13395.0,82.34405838,15.6,2.93443853
ID,3.6,3.7,10.7,17.8,64.12867986,336.9,10.9,18.1,32.0,43.19,52.76150628,14.7,5.312868948999999,22.0,45049.0,27.4,1.0,21.7,21600.0,38.75083949,7.7,14.130715591000001
WV,4.7,4.8,14.1,10.8,101.9916707,343.5,14.3,21.9,35.3,53.68,52.21179625,21.5,6.422018349,8.0,36466.0,36.6,1.0,24.9,14907.0,45.03311258,12.9,28.09273757707353
AR,4.3,5.0,13.3,14.5,68.49283583,489.3,14.7,22.9,35.5,58.25,46.07997206,23.0,6.020365316,50.0,40877.0,32.9,2.0,31.0,16260.0,51.80758889,12.2,13.681159087148151
IL,4.0,4.3,12.2,16.1,75.96525415,499.8,12.8,18.7,35.9,68.38,58.13953488,19.4,10.35120148,93.0,33943.0,28.2,4.0,35.9,13414.0,75.0,14.3,15.00766289702
MD,2.8,2.4,8.3,16.7,32.91764863,183.5,7.1,10.0,32.8,42.17,84.62419969999999,8.8,4.397383665,9.0,73077.0,18.3,1.0,7.1,33406.75,14.23549075,8.0,8.540513789
OR,4.1,4.0,11.9,17.7,70.65601391,268.1,11.7,15.1,28.9,39.42,63.42355523,13.5,10.76923077,9.0,41304.0,19.2,1.0,27.1,16344.0,39.62264151,12.2,12.744558361454546
GA,4.2,4.3,12.7,13.4,65.03314593,510.5,13.2,18.3,38.3,65.35,31.00597152,20.1,8.758731865,64.0,34512.0,29.8,3.0,34.9,16313.0,74.93765586,15.2,14.893421475186669
KY,4.2,4.8,12.8,11.5,114.62450590000002,482.1,14.5,22.4,35.6,94.63,51.82049111,21.4,6.1146496820000005,70.0,40701.0,30.8,3.0,27.6,19184.0,48.25986079,13.2,24.86390448522435
