PA,3.9,3.8,11.7,17.1,64.71524723,305.9,11.4,18.3,37.8,56.47,62.35923014,16.3,6.039163427,21.0,58283.0,22.3,1.0,19.5,23441.0,37.08462392,10.9,16.66417016
MS,4.0,4.0,12.7,14.1,77.5352566,397.1,12.3,20.2,33.5,80.43,49.48324022,20.5,6.390977444,9.0,37667.0,34.4,1.0,23.1,16826.0,68.70092877889832,11.5,14.334257094775001
TX,3.0,3.2,9.2,15.1,80.75542301,291.3,9.7,12.8,27.5,24.84,60.15697138,15.2,3.5660272230000003,17.0,52814.0,28.3,1.0,20.3,21291.0,39.99444136,12.9,11.442085291963853
OK,4.9,5.0,15.4,12.0,105.57749009999998,535.0,15.7,22.7,37.1,68.54,50.67400275,23.5,6.623728317,72.0,35580.0,34.4,3.0,32.9,15504.0,61.23051682,14.3,20.70693475
WV,4.7,4.9,14.9,10.8,72.78228108,383.1,14.9,24.1,33.7,76.76,44.28277716,22.0,7.208276797999999,20.0,40012.0,26.1,1.0,22.2,12651.0,44.07971864,13.0,15.61786684
TX,3.3,3.6,10.2,16.7,81.40415018,457.4,11.0,16.5,30.6,78.83,44.28411095,17.3,5.107806691,86.0,40862.0,30.9,4.0,26.0,17136.0,55.30909838,11.8,17.89100798
IN,4.1,4.1,12.2,16.5,77.00339192,423.5,12.2,20.4,36.4,60.18,65.00929673,17.3,5.484613547,67.0,42622.0,28.6,3.0,25.4,19146.0,47.5068232,10.1,21.49699961
OK,4.0,3.9,12.6,14.3,82.97312149999999,423.1,12.3,18.2,34.6,52.15,64.07664249,16.7,4.308026312,25.0,50507.0,28.7,1.0,20.4,20997.0,49.72451666,10.4,19.34803033
MA,4.6,4.0,12.9,20.3,55.15950594,321.6,11.9,18.6,39.2,67.29,60.33883237,15.3,7.339798836,93.0,57732.0,26.6,4.0,17.4,20790.0,35.57926904,10.5,24.48650709
FL,3.7,3.7,11.5,19.6,91.5941845,365.6,10.7,17.6,34.3,52.44,63.59592242,14.2,5.812023418,48.0,45162.0,23.7,2.0,22.2,19826.0,48.39942565,10.8,21.73238682
MO,4.0,4.6,12.7,13.9,87.47484131,407.4,13.8,23.7,33.0,70.0,38.231148700000006,19.3,7.802093245,66.0,33755.0,33.5,3.0,32.8,15446.0,46.69249931,12.2,18.139326690259615
